,Node_1,Node_2,Node_3,Node_4,Node_Nr
3898,88785,88786,92414,92415,1100090
3899,92414,88831,88830,92415,1100091
3900,88830,88829,92394,92415,1100092
3901,92350,92416,92419,92418,1100093
3902,92416,92349,92417,92419,1100094
3903,92417,88804,88805,92419,1100095
3904,88805,88806,92418,92419,1100096
3905,88835,92420,92421,88836,1100097
3906,92420,88792,88793,92421,1100098
3907,88793,88794,92401,92421,1100099
3908,92401,88837,88836,92421,1100100
3909,88819,92380,92424,88820,1100101
3910,92380,92346,92422,92424,1100102
3911,92422,92348,92423,92424,1100103
3912,92423,88821,88820,92424,1100104
3913,88786,88787,92426,92414,1100105
3914,88787,88788,92425,92426,1100106
3915,92425,88833,88832,92426,1100107
3916,88832,88831,92414,92426,1100108
3917,54043,92405,92427,92371,1100109
3918,92405,92350,92418,92427,1100110
3919,92418,88806,88807,92427,1100111
3920,88807,88808,92371,92427,1100112
3921,92337,92428,92429,92411,1100113
3922,92428,92336,92403,92429,1100114
3923,92403,92339,92392,92429,1100115
3924,92392,92338,92411,92429,1100116
3925,88772,88773,92432,92398,1100117
3926,88773,88774,92430,92432,1100118
3927,92430,92347,92431,92432,1100119
3928,92431,92345,92398,92432,1100120
3929,89065,92385,92434,89066,1100121
3930,92385,92342,92433,92434,1100122
3931,92433,92341,92388,92434,1100123
3932,92388,89067,89066,92434,1100124
3933,88833,92435,92436,88834,1100125
3934,92435,88790,88791,92436,1100126
3935,88791,88792,92420,92436,1100127
3936,92420,88835,88834,92436,1100128
3937,92346,92437,92440,92439,1100129
3938,92437,92344,92438,92440,1100130
3939,92438,92345,92431,92440,1100131
3940,92431,92347,92439,92440,1100132
3941,88774,88775,92443,92430,1100133
3942,88775,88776,92441,92443,1100134
3943,92441,92348,92442,92443,1100135
3944,92442,92347,92430,92443,1100136
3945,92340,92389,92446,92360,1100137
3946,92389,92341,92444,92446,1100138
3947,92444,92344,92445,92446,1100139
3948,92445,92343,92360,92446,1100140
3949,88821,92423,92448,88822,1100141
3950,92423,92348,92447,92448,1100142
3951,92447,88778,92368,92448,1100143
3952,92368,88823,88822,92448,1100144
3953,92341,92433,92450,92444,1100145
3954,92433,92342,92449,92450,1100146
3955,92449,92345,92438,92450,1100147
3956,92438,92344,92444,92450,1100148
3957,92350,92404,92452,92416,1100149
3958,92404,92336,92428,92452,1100150
3959,92428,92337,92451,92452,1100151
3960,92451,92349,92416,92452,1100152
3961,92335,92363,92453,92370,1100153
3962,92339,92406,92453,92363,1100154
3963,54043,92370,92453,92406,1100155
3964,88847,92454,92455,88848,1100156
3965,92337,92412,92455,92454,1100157
3966,88849,88848,92455,92412,1100158
3967,89157,89158,92456,92391,1100159
3968,89159,92409,92456,89158,1100160
3969,92338,92391,92456,92409,1100161
3970,88815,88814,92457,92359,1100162
3971,88813,92396,92457,88814,1100163
3972,92340,92359,92457,92396,1100164
3973,92342,92384,92458,92449,1100165
3974,34044,92399,92458,92384,1100166
3975,92345,92449,92458,92399,1100167
3976,92343,92445,92459,92379,1100168
3977,92344,92437,92459,92445,1100169
3978,92346,92379,92459,92437,1100170
3979,92346,92439,92460,92422,1100171
3980,92347,92442,92460,92439,1100172
3981,92348,92422,92460,92442,1100173
3982,88776,88777,92461,92441,1100174
3983,88778,92447,92461,88777,1100175
3984,92348,92441,92461,92447,1100176
3985,88788,88789,92462,92425,1100177
3986,88790,92435,92462,88789,1100178
3987,88833,92425,92462,92435,1100179
3988,92337,92454,92464,92451,1100180
3989,88847,92463,92464,92454,1100181
3990,92349,92451,92464,92463,1100182
3991,92349,92463,92465,92417,1100183
3992,88847,92354,92465,92463,1100184
3993,88804,92417,92465,92354,1100185
3994,88849,92479,92481,88848,1200001
3995,92479,88890,88889,92481,1200002
3996,88889,88888,92480,92481,1200003
3997,92480,88847,88848,92481,1200004
3998,88888,88887,92483,92480,1200005
3999,88887,88886,92482,92483,1200006
4000,92482,88845,88846,92483,1200007
4001,88846,88847,92480,92483,1200008
4002,88823,88824,92486,92485,1200009
4003,88824,88825,92484,92486,1200010
4004,92484,88866,88865,92486,1200011
4005,88865,88864,92485,92486,1200012
4006,88825,88826,92488,92484,1200013
4007,88826,88827,92487,92488,1200014
4008,92487,88868,88867,92488,1200015
4009,88867,88866,92484,92488,1200016
4010,88827,88828,92490,92487,1200017
4011,88828,88829,92489,92490,1200018
4012,92489,88870,88869,92490,1200019
4013,88869,88868,92487,92490,1200020
4014,88829,88830,92492,92489,1200021
4015,88830,88831,92491,92492,1200022
4016,92491,88872,88871,92492,1200023
4017,88871,88870,92489,92492,1200024
4018,88886,88885,92494,92482,1200025
4019,88885,88884,92493,92494,1200026
4020,92493,88843,88844,92494,1200027
4021,88844,88845,92482,92494,1200028
4022,88831,88832,92496,92491,1200029
4023,88832,88833,92495,92496,1200030
4024,92495,88874,88873,92496,1200031
4025,88873,88872,92491,92496,1200032
4026,88833,88834,92498,92495,1200033
4027,88834,88835,92497,92498,1200034
4028,92497,88876,88875,92498,1200035
4029,88875,88874,92495,92498,1200036
4030,88835,88836,92500,92497,1200037
4031,88836,88837,92499,92500,1200038
4032,92499,88878,88877,92500,1200039
4033,88877,88876,92497,92500,1200040
4034,88837,88838,92502,92499,1200041
4035,88838,88839,92501,92502,1200042
4036,92501,88880,88879,92502,1200043
4037,88879,88878,92499,92502,1200044
4038,88839,88840,92504,92501,1200045
4039,88840,88841,92503,92504,1200046
4040,92503,88882,88881,92504,1200047
4041,88881,88880,92501,92504,1200048
4042,88841,88842,92505,92503,1200049
4043,88842,88843,92493,92505,1200050
4044,92493,88884,88883,92505,1200051
4045,88883,88882,92503,92505,1200052
4046,3405,88812,92508,89071,1200053
4047,88812,88813,92506,92508,1200054
4048,92506,92470,92507,92508,1200055
4049,92507,89072,89071,92508,1200056
4050,88854,88853,92511,92510,1200057
4051,88853,300,89081,92511,1200058
4052,89081,89080,92509,92511,1200059
4053,92509,92466,92510,92511,1200060
4054,88862,92512,92514,88863,1200061
4055,92512,92476,92513,92514,1200062
4056,92513,88823,92485,92514,1200063
4057,92485,88864,88863,92514,1200064
4058,89072,92507,92517,89073,1200065
4059,92507,92470,92515,92517,1200066
4060,92515,92469,92516,92517,1200067
4061,92516,89074,89073,92517,1200068
4062,88813,88814,92520,92506,1200069
4063,88814,88815,92518,92520,1200070
4064,92518,92473,92519,92520,1200071
4065,92519,92470,92506,92520,1200072
4066,92468,92521,92525,92524,1200073
4067,92521,92472,92522,92525,1200074
4068,92522,92471,92523,92525,1200075
4069,92523,92467,92524,92525,1200076
4070,89078,92526,92528,89079,1200077
4071,92526,92467,92527,92528,1200078
4072,92527,92466,92509,92528,1200079
4073,92509,89080,89079,92528,1200080
4074,92474,92529,92531,92530,1200081
4075,92529,92476,92512,92531,1200082
4076,92512,88862,88861,92531,1200083
4077,88861,88860,92530,92531,1200084
4078,88821,92532,92535,88820,1200085
4079,92532,92476,92533,92535,1200086
4080,92533,92475,92534,92535,1200087
4081,92534,88819,88820,92535,1200088
4082,88815,88816,92538,92518,1200089
4083,88816,88817,92536,92538,1200090
4084,92536,92475,92537,92538,1200091
4085,92537,92473,92518,92538,1200092
4086,89074,92516,92541,89075,1200093
4087,92516,92469,92539,92541,1200094
4088,92539,92468,92540,92541,1200095
4089,92540,89076,89075,92541,1200096
4090,89164,89165,92545,92544,1200097
4091,89165,89166,92542,92545,1200098
4092,92542,92477,92543,92545,1200099
4093,92543,92478,92544,92545,1200100
4094,500,88893,92548,89171,1200101
4095,88893,88892,92546,92548,1200102
4096,92546,92477,92547,92548,1200103
4097,92547,89170,89171,92548,1200104
4098,88854,92510,92551,88855,1200105
4099,92510,92466,92549,92551,1200106
4100,92549,92471,92550,92551,1200107
4101,92550,88856,88855,92551,1200108
4102,5405,89161,92554,88852,1200109
4103,89161,89162,92552,92554,1200110
4104,92552,92478,92553,92554,1200111
4105,92553,88851,88852,92554,1200112
4106,92474,92555,92558,92557,1200113
4107,92555,92472,92556,92558,1200114
4108,92556,92473,92537,92558,1200115
4109,92537,92475,92557,92558,1200116
4110,88856,92550,92561,88857,1200117
4111,92550,92471,92559,92561,1200118
4112,92559,92474,92560,92561,1200119
4113,92560,88858,88857,92561,1200120
4114,89076,92540,92562,89077,1200121
4115,92540,92468,92524,92562,1200122
4116,92524,92467,92526,92562,1200123
4117,92526,89078,89077,92562,1200124
4118,88851,92553,92564,88850,1200125
4119,92553,92478,92543,92564,1200126
4120,92543,92477,92563,92564,1200127
4121,92563,88849,88850,92564,1200128
4122,92468,92539,92566,92521,1200129
4123,92539,92469,92565,92566,1200130
4124,92565,92473,92556,92566,1200131
4125,92556,92472,92521,92566,1200132
4126,88892,88891,92567,92546,1200133
4127,88891,88890,92479,92567,1200134
4128,92479,88849,92563,92567,1200135
4129,92563,92477,92546,92567,1200136
4130,92466,92527,92568,92549,1200137
4131,92467,92523,92568,92527,1200138
4132,92471,92549,92568,92523,1200139
4133,92469,92515,92569,92565,1200140
4134,92470,92519,92569,92515,1200141
4135,92473,92565,92569,92519,1200142
4136,92471,92522,92570,92559,1200143
4137,92472,92555,92570,92522,1200144
4138,92474,92559,92570,92555,1200145
4139,88817,88818,92571,92536,1200146
4140,88819,92534,92571,88818,1200147
4141,92475,92536,92571,92534,1200148
4142,88858,92560,92572,88859,1200149
4143,92474,92530,92572,92560,1200150
4144,88860,88859,92572,92530,1200151
4145,92475,92533,92573,92557,1200152
4146,92476,92529,92573,92533,1200153
4147,92474,92557,92573,92529,1200154
4148,88821,88822,92574,92532,1200155
4149,88823,92513,92574,88822,1200156
4150,92476,92532,92574,92513,1200157
4151,89162,89163,92575,92552,1200158
4152,89164,92544,92575,89163,1200159
4153,92478,92552,92575,92544,1200160
4154,89168,92576,92577,89167,1200161
4155,92477,92542,92577,92576,1200162
4156,89166,89167,92577,92542,1200163
4157,89168,89169,92578,92576,1200164
4158,89170,92547,92578,89169,1200165
4159,92477,92576,92578,92547,1200166
4160,92477,92576,92578,92547,1200166
